"Date","team_id","team_abbr","Dribbling_Field","Fouling_Field","Interrupting_Field","Passing_Field","Receiving_Field","Shooting_Field","Claiming_GK","Fielding_GK","Handling_GK","Passing_GK","Shotstopping_GK","Sweeping_GK","offensive_gplus"
2019-07-22,"jYQJ19EqGR","SEA",0.4368,0.0036,-0.1215,0.0614,0.7202,0.0443,0.0171,0.0011,-0.117,-6e-04,-0.2733,-0.0011,1.2621
2019-07-22,"WBLMvYAQxe","POR",-0.0545,-0.0211,-0.1059,-0.2238,-0.1056,-0.0495,0.0044,0.0128,0.0822,0.0423,0.8751,-0.1238,-0.3911
2019-07-26,"Vj58weDM8n","NYC",0.0973,0.0142,-0.0776,0.2084,0.1463,0.0638,5e-04,0.0045,0.034,0.004,-0.1486,-0.0011,0.5198
2019-07-26,"Z2vQ1xlqrA","SKC",0.3596,-0.0526,0.000400000000000002,-0.3032,0.1506,0.1168,0.0042,0.0096,0.0142,-0.0088,-1.2418,0.0224,0.315
2019-07-27,"19vQ2095K6","NER",0.2432,0.2599,0.7534,0.2452,-0.0527,0.1231,0.0024,0.0062,0.0812,-0.0369,1.1574,0.0434,0.5219
2019-07-27,"a2lqRX2Mr0","NYRB",-0.0407,0.25,-0.4621,0.1422,0.0848,-0.0385,0.0369,0.0105,-0.017,-2e-04,-0.4625,-0.047,0.1476
2019-07-27,"eVq3ya6MWO","LAFC",0.3964,0.2791,-0.1908,0.0319,-0.1651,0.1369,0.0074,0.0135,-0.0411,-0.0085,-0.669,-0.0048,0.3916
2019-07-27,"jYQJ8EW5GR","ORL",-0.2408,-0.2539,-0.0618,0.2345,0.3691,0.0719,0.0025,0.006,0.0087,-0.0013,-1.0854,-0.0054,0.4334
2019-07-27,"KAqBN0Vqbg","ATL",0.4333,-0.255,-0.3138,-0.2029,-0.2731,0.0029,0.0019,0.0057,-0.0438,-0.0319,-0.7828,-0.0086,-0.0717
2019-07-27,"mvzqoLZQap","CLB",0.3227,-0.2039,-0.0683,-0.1867,-0.2725,0.1296,0.0118,0.0059,0.0028,-0.0103,-0.5915,0.0141,-0.0172
2019-07-28,"0KPqjA456v","SJE",0.1325,0.0418,-0.3235,0.2375,-0.2168,0.0271,-0.0083,0.0039,0.095,0.0203,0.5783,-0.006,0.2006
2019-07-28,"9z5k7Yg5A3","PHI",0.1478,0.0315,-0.0506,-0.2513,-0.2736,-0.00579999999999999,0.0021,0.0059,-0.0058,-0.0167,-0.4852,-0.2109,-0.3996
2019-07-28,"a2lqR4JMr0","RSL",0.0319,0.0385,0.0831,0.0718,-0.2763,-0.0947,0.0466,-0.0116,0.0165,-0.0065,0.077,-0.0196,-0.2738
2019-07-28,"APk5LGOMOW","MTL",0.29,-0.0341,-0.0025,0.1796,-0.2017,0.0559,-0.0069,0.0039,0.0025,-0.0129,0.3088,-0.0104,0.3109
2019-07-28,"EKXMeX3Q64","DCU",-0.5064,0.052,0.1807,-0.1078,-0.2324,-0.138,0.0021,0.0041,-0.0019,0.0139,0.3547,-0.5306,-0.9707
2019-07-28,"jYQJ19EqGR","SEA",0.0745,0.0057,0.2566,-0.1734,-0.2523,-0.1783,0.0311,-0.001,0.0267,0.0055,0.2277,-0.0011,-0.524
2019-07-28,"kaDQ0wRqEv","LAG",-0.0497,0.0086,0.2064,0.3468,0.4403,0.0482,0.0157,0.0098,0.0761,-0.0318,-0.1943,-0.0011,0.7538
2019-07-28,"kRQabn8MKZ","TOR",-0.1783,0.082,-0.1148,-0.2241,-0.1716,-0.0705,0.0021,0.0059,0.0255,0.0233,-0.0317,-0.0078,-0.6212
2019-07-28,"kRQand1MKZ","MIN",-0.3059,0.0037,-0.4646,0.3819,-0.05,0.0931,0.0021,0.0025,-0.0352,0.0439,0.1404,-0.0048,0.163
2019-07-28,"lgpMOvnQzy","VAN",-0.233,-0.0033,0.35,-0.0421,-0.4152,-0.1454,-0.0042,0.0079,0.0386,-0.0071,0.159,0.0978,-0.8428
2019-07-28,"mKAqBBmqbg","FCD",-0.1623,-0.0472,-0.3587,-0.2515,0.0443,-0.1835,-0.1262,0.0047,-0.0832,0.007,0.7553,0.0151,-0.546
2019-07-28,"NWMWlBK5lz","CIN",-0.1725,-0.0925,0.2495,-0.1615,-0.1669,-0.1592,-0.0318,0.0027,-0.0141,0.0076,-0.7115,-0.0011,-0.6525
2019-07-28,"pzeQZ6xQKw","COL",0.1774,-0.0328,-0.2567,-0.0173,-0.00109999999999998,-0.0563,0.0021,0.0065,-0.0097,-0.0051,-0.4662,-0.0068,0.0976
2019-07-28,"WBLMvYAQxe","POR",0.3999,-0.016,-0.065,0.3597,0.2447,0.2573,0.0037,0.0078,0.04,0.0343,2.1529,-0.0471,1.2959
2019-07-28,"X0Oq66zq6D","CHI",0.243,-0.052,0.206,-0.00460000000000001,-0.2062,-0.0092,0.0021,0.0116,0.0152,-0.0177,0.0991,-0.0011,0.00530000000000003
2019-07-28,"YgOMngl5wN","HOU",0.0578,-0.009,-0.6263,0.0736,0.0609,-0.00139999999999999,0.0022,0.0024,0.0024,0.0256,-0.0912,-0.0061,0.2165
2019-08-03,"19vQ2095K6","NER",-0.4811,0.058,0.949,-0.0272,-0.0891,-0.2215,0.0022,0.0061,-0.058,-0.0127,0.0635,0.0196,-0.8316
2019-08-03,"a2lqRX2Mr0","NYRB",0.1815,0.2703,0.0693,0.1477,0.0359,0.2333,0.0183,0.0172,0.0131,-0.0041,0.5932,0.0017,0.5943
2019-08-03,"eVq3ya6MWO","LAFC",1.0097,-0.063,0.7718,0.3461,0.857,0.3886,0.002,0.0019,0.0209,0.0384,0.1087,0.0411,2.6398
2019-08-03,"jYQJ8EW5GR","ORL",-0.255,-0.000400000000000003,0.2489,0.0769,-0.0281,-0.1191,0.0025,0.0012,0.0476,0.0154,0.1556,-0.0125,-0.3099
2019-08-03,"kaDQ0wRqEv","LAG",0.1748,-0.1552,0.5568,-0.3049,-0.1245,-0.042,0.0022,0.0056,0.0133,-0.0103,1.4785,-0.0037,-0.3069
2019-08-03,"KAqBN0Vqbg","ATL",0.6093,0.0423,-0.1602,0.0922,0.1645,0.2152,0.0022,-4e-04,0.0189,0.0096,0.2652,-0.0011,1.0908
2019-08-03,"kRQabn8MKZ","TOR",-0.00920000000000001,-0.286,-0.3509,0.0433,-0.2514,-0.1051,0.0017,0.0076,0.034,0.0409,0.9975,0.1564,-0.2815
2019-08-03,"mKAqBBmqbg","FCD",0.0718,-0.0011,-0.2729,-0.2772,-0.316,-0.1737,0.0022,8e-04,0.0313,-0.0125,-0.6792,0.0121,-0.7076
2019-08-04,"0KPqjA456v","SJE",0.0044,0.2235,0.4388,0.2304,0.2918,0.047,0.0022,7e-04,0.0024,0.0146,-0.0637,0.0031,0.5882
2019-08-04,"9z5k7Yg5A3","PHI",0.2528,0.2472,0.1331,0.1895,0.2535,0.2262,0.0219,0.006,-0.0522,0.0343,0.177,-0.1338,0.9563
2019-08-04,"a2lqR4JMr0","RSL",-0.0137,-0.0071,-0.3002,-0.1142,-0.2509,-0.0577,0.0021,0.0091,-0.0173,-0.0109,0.3139,0.0018,-0.4474
2019-08-04,"APk5LGOMOW","MTL",0.00189999999999999,-0.1027,-0.5693,0.0468,-0.4414,-0.0994,-0.1775,0.0049,0.022,-0.0107,-0.4779,-0.0011,-0.5028
2019-08-04,"EKXMeX3Q64","DCU",-0.1039,-0.0908,0.2498,-0.1339,-0.1429,-0.0631,0.0021,0.0057,0.0246,0.0194,-1.1046,6e-04,-0.4244
2019-08-04,"kRQand1MKZ","MIN",-0.000299999999999987,0.2835,0.0226,0.0088,-0.2115,-0.1559,0.0022,0.0067,-0.1072,0.0067,0.4001,0.0724,-0.3522
2019-08-04,"lgpMOvnQzy","VAN",-0.0271,0.0084,-0.1277,-0.0319,-0.3652,-0.0942,0.0041,0.0014,-0.0056,0.0016,-0.4918,0.0447,-0.5168
2019-08-04,"mvzqoLZQap","CLB",0.2525,-0.2963,0.2641,-0.049,0.1941,-0.1942,-0.001,0.0137,-0.0048,0.0289,0.6134,-0.0121,0.2323
2019-08-04,"NWMWlBK5lz","CIN",-0.0589,-0.0132,-0.3933,0.0255,-0.0619,-0.0153,0.0021,0.0091,0.0158,-0.0143,-0.8621,-0.0085,-0.1249
2019-08-04,"pzeQZ6xQKw","COL",0.3315,-0.0417,-0.0541,-0.0976,0.157,0.0279,0.0019,0.0047,0.0221,-0.039,-0.2339,7e-04,0.3798
2019-08-04,"Vj58weDM8n","NYC",0.0761,0.0325,0.0247,-0.0993,-0.3166,-0.0651,0.0021,0.0081,0.0328,-0.0159,-1.1842,-0.0194,-0.4208
2019-08-04,"WBLMvYAQxe","POR",0.3141,-0.2923,-0.1361,-0.195,-0.2596,-0.0287,0.012,0.0063,0.0744,-1e-04,0.3757,0.006,-0.1693
2019-08-04,"X0Oq66zq6D","CHI",0.0529,-0.0404,0.3238,0.1389,0.1157,0.0804,0.0113,0.0087,0.0256,-3e-04,0.4446,0.007,0.3876
2019-08-04,"YgOMngl5wN","HOU",0.2229,0.0282,0.5137,-0.1791,-0.2635,-0.0242,9e-04,0.0105,0.0207,0.0492,-0.3242,-0.0133,-0.1947
2019-08-05,"jYQJ19EqGR","SEA",-0.0695,-0.2195,-0.3103,0.142,-0.0125,0.0169,0.0021,0.0152,-0.0261,0.0155,-0.6586,0.037,0.0924
2019-08-05,"Z2vQ1xlqrA","SKC",0.216,0.2288,-0.0753,-0.1275,-0.3236,-0.0492,0.0021,0.0108,0.0675,-0.0329,-0.1271,0.0205,-0.3172
2019-08-08,"Vj58weDM8n","NYC",-0.4392,0.0588,-0.5399,0.9463,0.8502,0.2068,0.0022,0.0046,0.0023,0.0366,-1.4931,-0.0092,1.6007
2019-08-08,"YgOMngl5wN","HOU",-0.121,-0.042,0.8524,-0.2592,-0.3497,-0.177,0.003,0.0127,-0.1484,0.0036,-0.5799,-0.0079,-0.9033
2019-08-10,"19vQ2095K6","NER",-0.0837,0.3213,0.5021,-0.0403,0.4034,-0.0634,0.0046,0.004,-0.0059,0.0109,-1.0664,-0.0011,0.2269
2019-08-10,"jYQJ19EqGR","SEA",0.3831,-0.3095,0.0526,0.2851,0.5963,0.2724,0.0099,0.0019,0.0514,0.0121,-0.9417,0.0101,1.549
2019-08-10,"jYQJ8EW5GR","ORL",-0.0619,-0.0466,0.3201,-0.2779,-0.4972,-0.2186,-0.0011,3e-04,-0.0716,0.0166,-0.172,0.0229,-1.039
2019-08-10,"kRQabn8MKZ","TOR",0.0718,0.034,-0.1962,-0.0269,-0.0638,-0.0146,0.0022,0.0131,0.0229,0.0169,-0.2408,-0.0329,-0.0166
2019-08-10,"mvzqoLZQap","CLB",-0.1588,0.3884,-0.1732,0.3264,0.3127,0.1084,0.0023,0.0061,0.0279,-0.0511,-0.903,-0.0026,0.5376
2019-08-10,"NWMWlBK5lz","CIN",-0.0547,-0.3856,-0.1125,-0.0222,-0.2704,-0.2091,0.0262,0.0049,0.0451,0.0181,-0.0685,-0.0012,-0.5383
2019-08-11,"0KPqjA456v","SJE",0.1761,-0.0234,0.0245,0.0029,-0.0777,0.0923,0.0119,0.0077,-0.0039,-0.0103,-0.4466,0.0087,0.1833
2019-08-11,"9z5k7Yg5A3","PHI",0.158,-0.0734,0.2019,-0.4696,-0.3293,-0.0789,0.0029,0.0014,0.0139,0.0045,-0.3959,-0.0067,-0.7153
2019-08-11,"a2lqR4JMr0","RSL",0.1442,-0.3096916497,0.9054,-0.0654,-0.5357,-0.0295,0.0068,0.0049,0.0318,-0.0398,-0.2344,0.1868,-0.5262
2019-08-11,"APk5LGOMOW","MTL",0.4772,0.2979,-0.0974,-0.0949,-0.2832,-0.0541,0.0057,0.0063,-0.0219,-0.0214,-1.2286,0.0343,0.0236
2019-08-11,"EKXMeX3Q64","DCU",-0.0948,0.0124,-0.2261,-0.0264,-0.013,-0.0153,-0.0436,0.0075,0.0657,-0.0077,1.015,-0.0871,-0.1572
2019-08-11,"kaDQ0wRqEv","LAG",0.0233,-0.026,-0.3755,0.4101,0.7393,0.4573,5e-04,0.0065,-0.0254,0.0045,-0.4148,-0.0099,1.6345
2019-08-11,"KAqBN0Vqbg","ATL",0.1186,0.3272,-0.0547,0.2096,0.3079,0.1619,0.0021,-0.0289,0.0421,0.0333,-0.0782,0.0079,0.8313
2019-08-11,"kRQand1MKZ","MIN",-0.1845,-0.0659,0.289,-0.0054,-0.002,0.0647,0.0022,-0.3948,0.0318,0.0344,-0.9746,0.0748,-0.0928
2019-08-11,"lgpMOvnQzy","VAN",-0.013,0.0417,0.8601,-0.2096,0.0369,0.0028,0.0022,0.0105,0.0371,-0.0159,-1.1422,0.0163,-0.1988
2019-08-11,"mKAqBBmqbg","FCD",0.2295,0.0773,-0.1755,0.5148,0.0607,0.177,0.0022,8e-04,0.0348,-0.0226,-1.2096,-0.0856,0.9594
2019-08-11,"pzeQZ6xQKw","COL",-0.2265,0.0176,0.3128,-0.0138,-0.1302,-0.000800000000000003,0.0021,0.0059,0.0198,-0.0098,0.3564,-0.0011,-0.3811
2019-08-11,"Vj58weDM8n","NYC",0.4366,-0.2127,0.2514,-0.2283,-0.1842,-0.0612,-0.0121,0.0028,-0.0057,0.0131,1.134,0.0291,-0.024
2019-08-11,"WBLMvYAQxe","POR",-0.1456,-0.0441,0.1976,0.1581,0.4916,0.1878,-0.062,0.0069,-0.0077,0.0514,0.2836,-0.0172,0.7433
2019-08-11,"X0Oq66zq6D","CHI",-0.2593,-0.0255,-0.0928,0.1057,-0.139,-0.0796,0.0021,-0.2449,0.0413,0.0013,0.0023,-0.0041,-0.3709
2019-08-11,"YgOMngl5wN","HOU",-0.1945,0.059,-0.3994,0.0703,-0.3103,-0.1334,0.003,0.0056,0.0023,-0.0083,-1.1942,-0.0011,-0.5762
2019-08-11,"Z2vQ1xlqrA","SKC",-0.43239978234,0.3071,-0.054,0.263,0.0432,-0.1274,0.0022,0.0075,0.0054,-0.0207,-0.0898,-0.0019,-0.27429978234
2019-08-12,"a2lqRX2Mr0","NYRB",-0.3755,-0.2728,0.5148,0.1141,0.0403,-0.0298,0.0035,0.0089,0.0367,-0.0121,-1.1772,0.209,-0.263
2019-08-12,"eVq3ya6MWO","LAFC",0.1721,0.2725,0.0315,0.0523,0.65,0.0586,0.0019,-0.0021,0.0358,0.0326,0.2545,-0.0173,0.9656
2019-08-14,"jYQJ8EW5GR","ORL",0.1406,-0.001,-0.0183,-0.123,-0.349,-0.1523,0.0337,0.0038,0.0625,-6e-04,0.395,0.0034,-0.4843
2019-08-14,"Z2vQ1xlqrA","SKC",0.0151,0.0059,-0.1289,0.4193,0.0978,-0.1203,0.0022,0.0132,0.0024,-0.0379,-0.6518,-0.0243,0.374
2019-08-15,"a2lqR4JMr0","RSL",0.2874,-0.0226,-0.0883,-0.178,-0.219,0.0852,0.0029,0.0058,0.0022,0.0118,0.0256,-0.001,-0.0126
2019-08-15,"jYQJ19EqGR","SEA",0.0294,0.0446,-0.3145,-0.0967,-0.3356,-0.106,0.002,4e-04,-0.0037,-0.0067,-0.8926,-0.001,-0.5156
2019-08-15,"kaDQ0wRqEv","LAG",-0.0239,0.2196,0.0592,-0.0212,-0.2159,-0.1224,0.0055,0.0063,-0.0734,-0.0276,0.5528,-0.0113,-0.411
2019-08-15,"kRQand1MKZ","MIN",0.2197,0.2134,-0.0181,0.4377,0.0913,0.1428,-0.0107,0.0087,0.0487,0.0162,0.1918,-0.012,0.9077
2019-08-15,"mKAqBBmqbg","FCD",0.097,-0.2523,0.153,-0.0473,-0.2177,-0.0315,0.0021,0.0041,0.0179,-0.0233,-0.4352,0.0108,-0.2228
2019-08-15,"pzeQZ6xQKw","COL",-0.0042066855,-0.1912,0.2321,-0.083,-0.2546,-0.0588,-0.0907,0.0066,-0.0069,-0.0141,0.9931,0.0241,-0.4147066855
2019-08-15,"WBLMvYAQxe","POR",0.0224,0.0094,-0.3764,0.4798,0.3719,0.0676,-0.0095,0.0063,0.0023,-0.0104,-1.2868,0.0343,0.9313
2019-08-15,"X0Oq66zq6D","CHI",-0.027,-0.0136,0.2602,-0.3224,-0.276,-0.1882,0.0022,0.0038,-0.1267,0.0183,-0.452,0.2289,-0.7953
2019-08-17,"19vQ2095K6","NER",-0.131,-0.0099,0.266,0.0259,-0.2515,-0.163,0.0044,-0.0097,-0.103,0.0555,1.8682,-0.0266,-0.4641
2019-08-17,"a2lqRX2Mr0","NYRB",0.1884,0.0117,-0.2,0.3074,0.7539,0.3178,0.0021,0.0077,0.0112,-0.0178,0.0277,-0.008,1.5497
2019-08-17,"APk5LGOMOW","MTL",0.2106,-0.2459,-0.0453,-0.0327,-0.288,-0.0722,-0.0117,0.0059,-0.054,0.0016,-0.035,0.0265,-0.1807
2019-08-17,"kRQabn8MKZ","TOR",0.096,0.0425,-0.3193,-0.0515,-0.1134,-0.1401,0.0027,0.0077,0.0236,0.0416,-0.3562,0.0023,-0.1674
2019-08-17,"mKAqBBmqbg","FCD",-0.1065,0.2299,0.0363,0.039,0.3049,0.0465,0.0105,0.0032,-0.0061,-0.0245,-1.2083,-0.0038,0.2594
2019-08-17,"mvzqoLZQap","CLB",0.0413,-0.0321,-0.0595,0.0682,-0.1666,-0.1747,0.0021,0.0063,0.0127,-0.0125,-0.648,-0.0122,-0.2443
2019-08-17,"NWMWlBK5lz","CIN",-0.3072,-0.0551,-0.0905,0.102,-0.1559,-0.1625,0.0021,-0.0083,-0.0561,-0.0276,-1.4172,0.041,-0.5512
2019-08-17,"Vj58weDM8n","NYC",0.3878,-0.0455,0.1094,-0.3444,-0.2756,-0.0286,0.0172,-0.0022,-0.0294,-0.0104,0.8701,-0.0133,-0.2712
2019-08-18,"0KPqjA456v","SJE",0.3406,-0.0617,-0.0193,0.0521,-0.0062,0.1602,0.0021,0.0028,-0.0233,0.0035,-0.2614,-0.0011,0.5502
2019-08-18,"9z5k7Yg5A3","PHI",0.2723,-0.2377,-0.1301,0.3409,0.2304,-0.0263,0.0022,0.0486,0.0041,-0.0013,-0.0945,-0.0756,0.816
2019-08-18,"a2lqR4JMr0","RSL",-0.1126,-0.2124,-0.5881,0.0116,-0.4159,-0.2068,0.0021,0.0043,0.0062,-0.0145,0.9311,0.0202,-0.7382
2019-08-18,"EKXMeX3Q64","DCU",0.1523,0.0566,-0.0457,0.2731,-0.0891,0.0403,0.0198,0.0063,0.0061,-0.026,-0.6956,-0.0052,0.3506
2019-08-18,"eVq3ya6MWO","LAFC",1.2507,0.2769,-0.0743,-0.4577,-0.2111,0.1378,0.0021,0.0076,0.0367,0.0078,0.7242,-0.0107,0.7275
2019-08-18,"jYQJ19EqGR","SEA",0.0926,-0.3271,-0.2803,0.4015,0.3369,0.278,7e-04,0.0071,0.012,0.0085,-0.5657,-0.0011,1.1175
2019-08-18,"jYQJ8EW5GR","ORL",-0.2977,0.2528,-0.0947,-0.0293,-0.3789,-0.263,0.0022,0.0093,0.0866,0.0152,1.4118,0.0173,-0.9537
2019-08-18,"kaDQ0wRqEv","LAG",-0.0149,0.3224,-0.1637,0.1153,0.1992,-0.1184,0.0207,0.006,-0.0462,0.0251,1.7186,0.0238,0.2063
2019-08-18,"kRQand1MKZ","MIN",0.1202,-0.2535,0.1493,0.4738,-0.034,3e-04,0.0022,0.0058,-0.0084,0.0145,0.0769,-0.0055,0.5748
2019-08-18,"lgpMOvnQzy","VAN",0.0379,-0.0507,0.0138,-0.2374,-0.3077,-0.1247,0.0037,0.0074,-0.0034,0.0143,0.5594,0.0577,-0.6176
2019-08-18,"pzeQZ6xQKw","COL",0.2748,-0.0121,0.5241,-0.1982,-0.2487,-9.99999999999998e-05,0.012,0.0092,0.0375,-0.0019,-0.2416,-0.0011,-0.1741
2019-08-18,"X0Oq66zq6D","CHI",-0.2518,0.276,0.3418,0.0448,0.2959,-0.1101,0.0029,0.0064,0.0654,0.0113,0.3179,-0.1237,-0.00989999999999991
2019-08-18,"YgOMngl5wN","HOU",-0.0125,-0.0077,-0.2189,0.3064,0.3235,0.1483,0.0433,0.0072,0.0696,-0.0037,-0.7672,0.0731,0.762
2019-08-18,"Z2vQ1xlqrA","SKC",-0.1874,0.061,-0.0508,9.99999999999881e-05,0.0516,0.0671,0.0021,0.0249,-0.0757,0.0399,-0.1119,0.001,-0.0287
2019-08-19,"KAqBN0Vqbg","ATL",0.211,-0.0198,0.3994,0.1701,0.3064,0.0507,0.0218,0.0662,-0.2543,0.0141,0.649,0.021,0.7523
2019-08-19,"WBLMvYAQxe","POR",0.2801,0.0208,0.3212,-0.0585,0.1862,0.0011,0.0021,0.0032,-0.1324,0.0228,-0.0917,-0.0011,0.4317
2019-08-21,"mvzqoLZQap","CLB",0.2571,-0.0705,0.1976,-0.2782,-0.174,-0.0592,0.0021,5e-04,0.0111,-0.0153,0.2612,-0.0011,-0.2696
2019-08-21,"Vj58weDM8n","NYC",0.2471,0.0636,-0.2111,0.14,0.1314,0.0141,0.0021,0.0037,-0.1011,0.0403,0.5645,-0.0131,0.5729
2019-08-22,"0KPqjA456v","SJE",-0.1008,-0.2268,-0.0173,-0.171,0.0364,0.1465,0.0022,0.0033,0.0662,-0.0645,0.8681,-0.2416,-0.1534
2019-08-22,"a2lqRX2Mr0","NYRB",-0.2458,0.2791,-0.1638,-0.2297,0.0821,0.1781,0.0041,0.0103,0.0309,-0.0165,-0.3188,-0.0078,-0.2318
2019-08-22,"EKXMeX3Q64","DCU",-0.0279,-0.2767,-0.0935,0.1326,0.162,-0.0421,0.0035,-0.0681,-0.027,0.0225,0.2568,0.0198,0.2471
2019-08-22,"eVq3ya6MWO","LAFC",0.4121,0.1979,0.9262,0.0555,0.2222,0.302,-0.0187,0.003,-0.1283,0.0271,0.8365,0.2392,1.0189
2019-08-23,"kRQand1MKZ","MIN",-0.2397,0.0051,0.2117,-0.076,-0.2353,-0.0839,0.0021,0.0075,-0.0025,-0.019,-0.182,0.1766,-0.6539
2019-08-23,"Z2vQ1xlqrA","SKC",-0.1998,0.0011,-0.1704,0.2071,0.022,0.1583,0.0078,0.0133,0.0192,0.0248,0.9355,0.0159,0.2124
2019-08-24,"19vQ2095K6","NER",-0.124,0.0303,-0.1552,0.1113,0.22,-0.0848,0.0162,0.0097,0.002,-0.0138,0.4256,0.0136,0.1087
2019-08-24,"9z5k7Yg5A3","PHI",0.8361,-0.0906,0.3966,-0.5671,0.1772,-0.0217,0.0014,0.0045,-0.0288,-7e-04,-0.015,0.0357,0.4238
2019-08-24,"a2lqRX2Mr0","NYRB",-0.1156,-0.2834,0.1619,-0.1788,-0.2269,-0.2061,0.0196,0.0142,-0.0536,-0.0186,0.5045,-0.0011,-0.746
2019-08-24,"APk5LGOMOW","MTL",-0.0408,-0.0295,0.0576,-0.1117,-0.6483,-0.2795,0.0033,0.0099,0.0091,-0.019,-1.4667,0.0051,-1.0993
2019-08-24,"EKXMeX3Q64","DCU",-0.761,0.0032,0.3338,0.2841,-0.0435,-0.1557,0.0013,0.0052,-0.0031,-0.0247,-1.1926,-0.2305,-0.7008
2019-08-24,"jYQJ19EqGR","SEA",0.1047,0.0032,0.0618,-0.2148,-0.0401,-0.0062,0.0033,0.0011,-0.0059,0.0427,0.9649,0.0033,-0.1137
2019-08-24,"jYQJ8EW5GR","ORL",0.7846,0.0483,0.1588,-0.1545,0.1217,0.1239,0.0021,0.0083,0.0261,-0.0819,-0.177,0.0107,0.7938
2019-08-24,"KAqBN0Vqbg","ATL",0.0058,-0.027,0.2257,-0.4121,-0.1041,-0.052,0.0021,0.0065,0.0047,0.0416,0.6493,0.0504,-0.5208
2019-08-24,"kRQabn8MKZ","TOR",-0.0511,0.0113,-0.7811,0.1648,0.3697,-0.0075,0.0021,0.0045,0.0023,-0.0027,-0.8004,-0.0104,0.4732
2019-08-24,"Vj58weDM8n","NYC",-0.0348,0.3274,0.2641,0.171,0.126,0.1647,0.003,0.0091,-0.0147,7e-04,-0.0154,-0.0011,0.4276
2019-08-24,"WBLMvYAQxe","POR",0.4316,0.0026,-0.1457,0.2868,0.0368,-0.0338,0.0022,0.0066,0.0424,0.0298,-0.337,-0.0205,0.7512
2019-08-24,"X0Oq66zq6D","CHI",-0.1041,-0.0358,-0.1083,-0.2249,-0.1772,-0.0273,0.014,0.0073,-0.0066,-0.0234,-0.5509,0.0536,-0.5569
2019-08-25,"0KPqjA456v","SJE",0.6271,0.0128,-0.1351,0.4932,0.2866,0.6724,0.0021,0.0062,0.0152,-0.0146,-0.8791,0.1596,2.0647
2019-08-25,"a2lqR4JMr0","RSL",-0.1816,0.0851,-0.0374,0.1876,0.1601,-0.0158,0.0022,0.0077,-0.0964,0.0395,1.1895,-0.0046,0.1898
2019-08-25,"lgpMOvnQzy","VAN",-0.1917,-0.0586,0.32,-0.1571,-0.411,-0.2548,0.0104,0.007,0.0025,-0.0202,0.8988,-0.0115,-1.0348
2019-08-25,"mvzqoLZQap","CLB",0.0366,-0.0822,-0.4977,0.0412,0.0456,-0.000699999999999998,-0.1809,0.0027,0.0732,0.0085,0.4004,-0.0011,0.1312
2019-08-25,"NWMWlBK5lz","CIN",0.033,0.0545,-0.0882,0.1625,0.0059,-0.0832,0.0026,0.0051,0.0133,-0.0137,-1.1808,-0.0053,0.1045
2019-08-25,"pzeQZ6xQKw","COL",0.2625,-0.267,-0.2348,-0.1706,-0.1909,0.2164,0.0022,0.0066,0.0636,0.0081,-0.3611,0.0028,0.1255
2019-08-26,"eVq3ya6MWO","LAFC",1.1397,0.0873,-0.6156,0.1704,0.1625,0.2202,0.0021,0.0017,0.0192,0.0406,-0.8429,-0.1421,1.7334
2019-08-26,"kaDQ0wRqEv","LAG",0.5665,-0.073,0.4506,-0.0905,-0.1902,-0.0393,0.0151,0.006,-0.1479,0.0364,-0.2054,-0.1688,0.2829
2019-08-26,"mKAqBBmqbg","FCD",0.7031,0.1799,0.5545,0.0759,0.5322,0.1382,0.0086,1e-04,-0.0173,-0.017,0.2253,0.0053,1.4324
2019-08-26,"YgOMngl5wN","HOU",0.0256,-0.2593,-0.3316,-0.0845,0.1584,0.0731,0.0142,0.0037,0.0352,-0.0111,-0.467,0.0245,0.1615
2019-08-29,"APk5LGOMOW","MTL",0.3507,-0.2641,0.3072,0.0691,-0.1628,0.1328,0.0155,0.0023,0.024,-0.0409,0.6799,0.0017,0.3489
2019-08-29,"lgpMOvnQzy","VAN",-0.3356,0.2173,0.0681,0.3501,0.1678,0.0185,0.0036,-0.0174,0.0129,0.0094,1.545,-0.0058,0.2102
2019-08-31,"19vQ2095K6","NER",0.5243,0.011,-0.06,-0.0194,-0.1216,-0.0278,0.0264,0.0039,-0.1237,0.0193,1.5814,0.0057,0.3748
2019-08-31,"9z5k7Yg5A3","PHI",0.249,0.0365,0.2393,-0.2405,0.0341,-0.013,0.0022,0.0068,0.0291,-0.0176,0.0398,0.0343,0.012
2019-08-31,"a2lqRX2Mr0","NYRB",-0.0464,-0.0207,-0.4764,0.3539,0.7046,0.0492,0.0021,0.004,0.0608,0.0056,0.7673,-0.0095,1.0669
2019-08-31,"APk5LGOMOW","MTL",0.069292806,0.0593,-0.2739,0.1159,0.0157,0.2057,0.0021,0.0055,0.0223,0.0022,-0.9366,-0.0022,0.408792806
2019-08-31,"EKXMeX3Q64","DCU",-0.0375,-0.0637,0.2603,-0.3277,-0.0605,-0.0799,0.0028,0.0081,0.0608,-0.0249,0.3345,-0.0011,-0.5305
2019-08-31,"KAqBN0Vqbg","ATL",-0.0794,-0.0313,0.062,0.2871,0.0678,0.1125,0.0107,0.004,0.0071,0.0198,-1.3194,-0.0107,0.4078
2019-08-31,"kRQabn8MKZ","TOR",0.0307,-0.0199,-0.1237,-0.2551,0.1716,0.0872,0.0021,-0.0079,-0.0462,0.014,0.018,0.0476,0.0484
